NEIGHBORHOOD,ADDRESS,Sale Price,SALE DATE
JACKSON HEIGHTS,"37-22 80 STREET, 42",724000,10/23/19
JACKSON HEIGHTS,"33-25 92ND STREET, 5D",330000,10/23/19
JACKSON HEIGHTS,"35-50 78TH STREET, 5D",525000,10/23/19
LAURELTON,218-01 130TH AVENUE,600000,10/23/19
LAURELTON,217-02 136TH ROAD,268000,10/23/19
MIDDLE VILLAGE,61-01 78TH STREET,750000,10/23/19
MIDDLE VILLAGE,66-35 75TH STREET,700000,10/23/19
OAKLAND GARDENS,"213-08 73RD AVE, 2K",250000,10/23/19
OAKLAND GARDENS,"75-26 BELL BOULEVARD, 1E",605000,10/23/19
OZONE PARK,94-07 101ST AVENUE,840000,10/23/19
OZONE PARK,95-21 75TH STREET,290000,10/23/19
QUEENS VILLAGE,218-46 110TH AVENUE,600000,10/23/19
REGO PARK,"61-55 98TH STREET, 4M",299100,10/23/19
REGO PARK,"62-54 97TH PLACE, 7B",546000,10/23/19
REGO PARK,"100-25 QUEENS BOULEVARD, 6BB",780000,10/23/19
REGO PARK,"62-54 97TH PLACE, 115",546000,10/23/19
RICHMOND HILL,91-31 109TH STREET,380000,10/23/19
RICHMOND HILL,115-01 95TH AVENUE,660000,10/23/19
RICHMOND HILL,104-36 104TH STREET,875000,10/23/19
RICHMOND HILL,104-01 101ST AVENUE,1625000,10/23/19
RIDGEWOOD,66-84 FRESH POND ROAD,1900000,10/23/19
ROSEDALE,144-47 224TH STREET,495000,10/23/19
ROSEDALE,241-26 NEWHALL AVENUE,600000,10/23/19
ROSEDALE,146-49 230TH STREET,905000,10/23/19
SO. JAMAICA-BAISLEY PARK,114-14 148TH STREET,530000,10/23/19
SO. JAMAICA-BAISLEY PARK,119-34 171ST STREET,528000,10/23/19
SOUTH JAMAICA,170-04 104TH AVE,208000,10/23/19
SOUTH JAMAICA,109-17 PINEGROVE STREET,315000,10/23/19
SOUTH JAMAICA,110-39 156TH STREET,688000,10/23/19
SOUTH OZONE PARK,131-08 135TH PLACE,500000,10/23/19
SOUTH OZONE PARK,135-14 125TH STREET,930000,10/23/19
SPRINGFIELD GARDENS,170-20 144TH AVENUE,626000,10/23/19
SPRINGFIELD GARDENS,120-08 196TH STREET,670000,10/23/19
SPRINGFIELD GARDENS,145-84 179TH STREET,539000,10/23/19
ST. ALBANS,111-26 207 STREET,639000,10/23/19
SUNNYSIDE,39-57 49TH STREET,1023341,10/23/19
SUNNYSIDE,48-33 47TH STREET,1550000,10/23/19
SUNNYSIDE,"43-10 44TH STREET, 4G",577646,10/23/19
WHITESTONE,1007 149TH STREET,735000,10/23/19
WHITESTONE,"163-50 WILLETS POINT BLVD., 4-270",310000,10/23/19
ARVERNE,344 BEACH 44TH ST,234500,10/24/19
ASTORIA,"28-18 ASTORIA BOULEVARD, 301",605475,10/24/19
ASTORIA,2319 STEINWAY STREET,1868000,10/24/19
ASTORIA,"26-33 28TH STREET, 4B",787118,10/24/19
BAYSIDE,"215-29 48TH AVE, 3A",220000,10/24/19
BAYSIDE,"18-05 215TH STREET, 6L",290000,10/24/19
BAYSIDE,"220-55 46TH AVENUE, 4P",236500,10/24/19
CAMBRIA HEIGHTS,216-23 115 COURT,490000,10/24/19
CAMBRIA HEIGHTS,120-12 238TH STREET,380000,10/24/19
COLLEGE POINT,119-12 18TH AVENUE,650000,10/24/19
COLLEGE POINT,11-02 126 STREET,909500,10/24/19
CORONA,34-14 103RD STREET,422500,10/24/19
EAST ELMHURST,24-44 97TH STREET,664950,10/24/19
EAST ELMHURST,98-03 NORTHERN BOULEVARD,30000,10/24/19
FAR ROCKAWAY,379 BEACH 13 STREET,223476,10/24/19
FLORAL PARK,83-11 LITTLE NECK PARKWAY,698000,10/24/19
FLUSHING-NORTH,35-23 171ST STREET,935000,10/24/19
FLUSHING-NORTH,"37-12 PRINCE STREET, 7C",1873902,10/24/19
FLUSHING-SOUTH,"71-18 164TH STREET, 2131",482500,10/24/19
FOREST HILLS,"108-49 63RD AVENUE, 3N",298000,10/24/19
FOREST HILLS,"118-17 UNION TURNPIKE, 10A",327000,10/24/19
FOREST HILLS,"114-20 QUEENS BOULEVARD, A3",232000,10/24/19
GLEN OAKS,7603 264TH STREET,615000,10/24/19
GLEN OAKS,"73-18 255TH STREET, 69H12",360000,10/24/19
GLEN OAKS,"255-13 73RD AVENUE, 108G3",330500,10/24/19
GLENDALE,71-41 66TH PLACE,850000,10/24/19
HOLLIS HILLS,85-08 212TH STREET,1085000,10/24/19
HOLLISWOOD,"87-10 204TH STREET, A73",208000,10/24/19
HOWARD BEACH,164-32 97TH STREET,650000,10/24/19
JACKSON HEIGHTS,32-26 82ND STREET,1200000,10/24/19
JACKSON HEIGHTS,"34-20 78TH STREET, 4F",335000,10/24/19
JACKSON HEIGHTS,"32-23 88TH STREET, D401",320000,10/24/19
JACKSON HEIGHTS,"33-25 90TH STREET, 5H",349000,10/24/19
JAMAICA ESTATES,179-54 80TH ROAD,1300000,10/24/19
JAMAICA HILLS,16167 86TH AVE,713000,10/24/19
KEW GARDENS,"117-01 PARK LANE SOUTH, B6F",425000,10/24/19
LAURELTON,N/A 222ND STREET,10,10/24/19
LITTLE NECK,41-59 GLENWOOD STREET,870000,10/24/19
LONG ISLAND CITY,"4-74 48TH AVENUE, 2A",405000,10/24/19
LONG ISLAND CITY,"46-20 11TH STREET, 4A",1282995,10/24/19
LONG ISLAND CITY,"46-20 11TH STREET, 7C",1364455,10/24/19
LONG ISLAND CITY,"46-20 11TH STREET, P2",1364455,10/24/19
MASPETH,58-89 54TH STREET,925000,10/24/19
MIDDLE VILLAGE,60-20 82ND STREET,1705000,10/24/19
MIDDLE VILLAGE,"86-05 60TH ROAD, 5F",210000,10/24/19
OAKLAND GARDENS,6909 213 STREET,872000,10/24/19
OAKLAND GARDENS,64-18 CLOVERDALE BOULEVARD,881000,10/24/19
OAKLAND GARDENS,"219-05 74TH AVENUE, 448A1",322000,10/24/19
OZONE PARK,101-12 86 STREET,720000,10/24/19
QUEENS VILLAGE,218-15 SAWYER AVE,890000,10/24/19
REGO PARK,"97-07 67TH AVENUE, 1C",168000,10/24/19
RICHMOND HILL,104-15 118TH STREET,850000,10/24/19
ROSEDALE,144-31 224TH STREET,350000,10/24/19
ROSEDALE,226-04 145 AVE,835000,10/24/19
SO. JAMAICA-BAISLEY PARK,116-11 146TH STREET,250000,10/24/19
SO. JAMAICA-BAISLEY PARK,119-33 INWOOD STREET,315000,10/24/19
SO. JAMAICA-BAISLEY PARK,119-36 GUY R. BREWER BLVD.,365000,10/24/19
SO. JAMAICA-BAISLEY PARK,114-16 169TH STREET,514500,10/24/19
SO. JAMAICA-BAISLEY PARK,117-07 LONG STREET,630000,10/24/19
SOUTH JAMAICA,164-51 NADAL PLACE,487500,10/24/19
SOUTH OZONE PARK,129-13 135TH PLACE,315000,10/24/19
SPRINGFIELD GARDENS,128-10 174TH PLACE,50000,10/24/19
ST. ALBANS,110-11 205TH STREET,282000,10/24/19
ST. ALBANS,110-22 208TH STREET,184000,10/24/19
ST. ALBANS,111-43 201ST STREET,10,10/24/19
ST. ALBANS,118-49 180TH STREET,670000,10/24/19
SUNNYSIDE,41-48 39TH PLACE,1131000,10/24/19
SUNNYSIDE,"50-05 43RD AVENUE, 5E",390000,10/24/19
SUNNYSIDE,"41-41 41ST STREET, 2A",395000,10/24/19
WHITESTONE,"17-41 160TH STREET, 5-70",319000,10/24/19
WHITESTONE,"163-80 17TH AVENUE, 4-108",186000,10/24/19
WOODHAVEN,91-49 88TH STREET,383250,10/24/19
WOODSIDE,"39-35 51ST STREET, 6C",385000,10/24/19
ASTORIA,"2311 21 AVENUE, 3E",565000,10/25/19
ASTORIA,"26-33 28TH STREET, 1A",570156,10/25/19
BAYSIDE,58-25 220TH STREET,1344090,10/25/19
BAYSIDE,"207-25 MELISSA COURT, 210-L",597000,10/25/19
BAYSIDE,"35-36 CLEARVIEW EXPRESSWAY, 370",210000,10/25/19
BELLEROSE,87-45 252ND STREET,800000,10/25/19
BRIARWOOD,"84-31 VAN WYCK EXPWY SR E, B1",250000,10/25/19
CORONA,"113-15 34TH AVENUE, 5B",175000,10/25/19
EAST ELMHURST,25-12 CURTIS STREET,567000,10/25/19
ELMHURST,"42-22 KETCHAM STREET, 20-A",310240,10/25/19
ELMHURST,"42-04 LAYTON STREET, 513",327750,10/25/19
ELMHURST,"44-25 MACNISH STREET, 5B",280000,10/25/19
FAR ROCKAWAY,2435 BEACH CHANNEL DRIVE,650000,10/25/19
FAR ROCKAWAY,2429 BEACH CHANNEL DRIVE,650000,10/25/19
FLUSHING-NORTH,32-18 153RD STREET,750000,10/25/19
FLUSHING-NORTH,130-26 58TH ROAD,939800,10/25/19
FLUSHING-NORTH,171-28 PIDGEON MEADOW ROAD,825000,10/25/19
FLUSHING-NORTH,130-11 58TH AVE,1170000,10/25/19
FLUSHING-NORTH,"35-18 192ND STREET, B4",240000,10/25/19
FLUSHING-NORTH,"189-27 39TH AVENUE, 126",262000,10/25/19
FLUSHING-NORTH,"35-06 LEAVITT STREET, 3G",685000,10/25/19
FLUSHING-NORTH,"35-06 LEAVITT STREET, P4",685000,10/25/19
FLUSHING-SOUTH,144-15 78TH AVENUE,882500,10/25/19
FLUSHING-SOUTH,70-30 175TH STREET,770000,10/25/19
FLUSHING-SOUTH,162-32 75TH AVENUE,593386,10/25/19
FOREST HILLS,67-101 EXETER,1075000,10/25/19
FOREST HILLS,93-02 70TH AVENUE,800000,10/25/19
FOREST HILLS,57 WINTER STREET,1515000,10/25/19
FOREST HILLS,89-02 69TH AVENUE,1200000,10/25/19
FOREST HILLS,"102-36 64TH AVENUE, 2E",270000,10/25/19
GLEN OAKS,"260-65 UNION TURNPIKE, 42B52",295000,10/25/19
GLENDALE,71-37 66TH STREET,999000,10/25/19
GLENDALE,88-40 81ST AVENUE,1220000,10/25/19
HAMMELS,321 BEACH 86 STREET,440000,10/25/19
HOLLIS HILLS,82-32 213TH STREET,955000,10/25/19
HOWARD BEACH,"86-29 155TH AVENUE, 6D",258000,10/25/19
JACKSON HEIGHTS,30-43 90TH STREET,750000,10/25/19
JACKSON HEIGHTS,"77-12 35TH AVENUE, B14",410000,10/25/19
JACKSON HEIGHTS,"37-16 83RD STREET, 3G",252000,10/25/19
JACKSON HEIGHTS,"35-20 LEVERICH STREET, A601",465000,10/25/19
JAMAICA HILLS,"84-50 169 STREET, PR3",135000,10/25/19
LAURELTON,134-18 234TH STREET,635000,10/25/19
LAURELTON,137-24 231ST STREET,3500,10/25/19
LONG ISLAND CITY,"22-18 JACKSON AVE, PH9",1100000,10/25/19
LONG ISLAND CITY,"21-30 44TH DRIVE, 3M",948973,10/25/19
LONG ISLAND CITY,"21-30 44TH DRIVE, 4B",960405,10/25/19
LONG ISLAND CITY,"21-30 44TH DRIVE, 5J",600000,10/25/19
LONG ISLAND CITY,"5-28 47TH AVE, 3A",1205000,10/25/19
MIDDLE VILLAGE,6117 82 STREET,746000,10/25/19
MIDDLE VILLAGE,66-03 78 ST,600000,10/25/19
MIDDLE VILLAGE,59-51 70TH STREET,1355000,10/25/19
OAKLAND GARDENS,64-58 233RD STREET,1550000,10/25/19
OZONE PARK,90-14 SILVER ROAD,480000,10/25/19
OZONE PARK,134-16 94TH PLACE,725000,10/25/19
OZONE PARK,94-18 87TH STREET,970000,10/25/19
QUEENS VILLAGE,108-15 221ST STREET,357250,10/25/19
QUEENS VILLAGE,217-46 114TH ROAD,425000,10/25/19
QUEENS VILLAGE,"224-41 MANOR ROAD, 26-12",220000,10/25/19
REGO PARK,62-34 BOELSEN CRESCENT,1290000,10/25/19
REGO PARK,"67-25 DARTMOUTH ST, 4R",258000,10/25/19
RICHMOND HILL,9132 121ST STREET,415000,10/25/19
RICHMOND HILL,89-62 134TH STREET,700000,10/25/19
RIDGEWOOD,62-76 60TH PLACE,1145000,10/25/19
ROSEDALE,230-10 145TH AVENUE,500,10/25/19
ROSEDALE,230-10 145TH AVENUE,500,10/25/19
SO. JAMAICA-BAISLEY PARK,142-23 FOCH BLVD,370000,10/25/19
SO. JAMAICA-BAISLEY PARK,167-05 115 AVENUE,545000,10/25/19
SO. JAMAICA-BAISLEY PARK,114-33 141ST STREET,238000,10/25/19
SO. JAMAICA-BAISLEY PARK,116-21 148TH STREET,355000,10/25/19
SOUTH JAMAICA,108-25 174TH STREET,460000,10/25/19
SOUTH OZONE PARK,120-12 VAN WYCK EXPRESSWAY,500,10/25/19
SOUTH OZONE PARK,149-42 115TH STREET,650000,10/25/19
SPRINGFIELD GARDENS,122-05 180TH STREET,518340,10/25/19
SPRINGFIELD GARDENS,188-49 120TH ROAD,550000,10/25/19
SPRINGFIELD GARDENS,154-11 132ND AVENUE,900000,10/25/19
ST. ALBANS,115-24 180TH STREET,460000,10/25/19
SUNNYSIDE,50-22 46TH STREET,750000,10/25/19
WHITESTONE,145-66 4 AVENUE,800000,10/25/19
WHITESTONE,152-60 12TH ROAD,800000,10/25/19
WOODHAVEN,87-11 80TH STREET,630000,10/25/19
WOODHAVEN,91-14 92ND STREET,635000,10/25/19
ST. ALBANS,114-49 NEWBURGH STREET,947365,10/26/19
ARVERNE,"130 BEACH 62 STREET, 60A",480000,10/28/19
ASTORIA,36-05 DITMARS BOULEVARD,1995000,10/28/19
BEECHHURST,6-12 159TH STREET,1130000,10/28/19
BREEZY POINT,"15 MANVILLE LANE, 934",400000,10/28/19
BROAD CHANNEL,10-14 CHANNEL ROAD,500000,10/28/19
BROAD CHANNEL,N/A 100TH PLACE,500000,10/28/19
CORONA,"38-11 108TH STREET, 7C",515000,10/28/19
ELMHURST,7103 52 AVENUE,550000,10/28/19
FLORAL PARK,254-19 84TH DRIVE,675000,10/28/19
FLORAL PARK,85-32 257TH STREET,675000,10/28/19
FLUSHING-NORTH,33-39 158TH ST,1188000,10/28/19
FLUSHING-NORTH,48-41 186TH STREET,860000,10/28/19
FLUSHING-NORTH,155-19 DELAWARE AVENUE,990000,10/28/19
FLUSHING-NORTH,"36-22 170TH STREET, 2B",750000,10/28/19
FLUSHING-NORTH,"31-30 138 ST, 1F",208000,10/28/19
FLUSHING-NORTH,"4357 UNION STREET, 5C",390000,10/28/19
FLUSHING-NORTH,"140-24 31ST DRIVE, 4C",510000,10/28/19
FLUSHING-NORTH,"138-35 39TH AVENUE, 17C",1750000,10/28/19
FLUSHING-NORTH,"36-22 170TH STREET, P6",750000,10/28/19
FLUSHING-NORTH,"36-22 170TH STREET, P5",750000,10/28/19
FLUSHING-SOUTH,72-45 141 ST,600500,10/28/19
FLUSHING-SOUTH,"68-12 150TH STREET, 464B",253000,10/28/19
FOREST HILLS,7012 HARROW STREET,10,10/28/19
FOREST HILLS,"69-40 YELLOWSTONE BLVD, 515",434000,10/28/19
FOREST HILLS,"61-20 GRAND CENTRAL PKWY, B1511",439000,10/28/19
FOREST HILLS,"112-20 72 DRIVE, C59",318000,10/28/19
FOREST HILLS,"70-25 YELLOWSTONE BLVD, 7N",650000,10/28/19
GLEN OAKS,"27010 GRAND CENTRAL PARKWAY, 32N",700000,10/28/19
GLEN OAKS,"270-10 GRAND CENTRAL PARKWAY, 19K",750000,10/28/19
GLENDALE,89-36 83RD AVENUE,685000,10/28/19
GLENDALE,89-03 70 AVENUE,765000,10/28/19
HOLLIS,90-03 FRANCIS LEWIS BLVD,583000,10/28/19
HOLLIS,196-11 100TH AVENUE,730000,10/28/19
HOWARD BEACH,164-33 98TH STREET,665000,10/28/19
JACKSON HEIGHTS,31-10 93RD STREET,680000,10/28/19
JACKSON HEIGHTS,"34-24 82 STREET, 3J",550387,10/28/19
JACKSON HEIGHTS,"35-31 85TH STREET, 1E",481500,10/28/19
LAURELTON,130 28 222 STREET,530000,10/28/19
LAURELTON,134-52 231ST STREET,535000,10/28/19
LONG ISLAND CITY,"4-74 48TH AVENUE, 17A",760000,10/28/19
LONG ISLAND CITY,"46-20 11TH STREET, 2A",1313543,10/28/19
LONG ISLAND CITY,"22-18 JACKSON AVE, 315",1478250,10/28/19
LONG ISLAND CITY,"22-18 JACKSON AVE, 316",1365569,10/28/19
LONG ISLAND CITY,"21-30 44TH DRIVE, 2A",1555000,10/28/19
LONG ISLAND CITY,"21-30 44TH DRIVE, 4K",575000,10/28/19
LONG ISLAND CITY,"4620 11TH STREET, P12",1313543,10/28/19
MIDDLE VILLAGE,81-29 77TH AVENUE,755000,10/28/19
OAKLAND GARDENS,"218-04 68TH AVENUE, UPPER",338000,10/28/19
OAKLAND GARDENS,"67-80A 223RD PLACE, 6780A",310000,10/28/19
OAKLAND GARDENS,"212-08 75 AVENUE, 3B",249000,10/28/19
OAKLAND GARDENS,"6731A CLOVERDALE LANE, 177",450000,10/28/19
OZONE PARK,132-14 86TH STREET,499500,10/28/19
OZONE PARK,105-40 88TH STREET,430000,10/28/19
OZONE PARK,100-12 101ST AVENUE,610000,10/28/19
OZONE PARK,"94-42 MAGNOLIA COURT, 2B",475000,10/28/19
QUEENS VILLAGE,91-10 VANDERVEER STREET,555000,10/28/19
QUEENS VILLAGE,88-33 VANDERVEER STREET,495000,10/28/19
QUEENS VILLAGE,82-131 COUNTRY POINTE CRCL,920000,10/28/19
QUEENS VILLAGE,215-20 HEMPSTEAD AVENUE,975000,10/28/19
REGO PARK,64-19 ALDERTON STREET,780000,10/28/19
RICHMOND HILL,94-14 106TH STREET,650000,10/28/19
RICHMOND HILL,86-28 109TH STREET,785000,10/28/19
RICHMOND HILL,101-59 105TH STREET,680000,10/28/19
RICHMOND HILL,101-53 105TH STREET,450000,10/28/19
RICHMOND HILL,101-49 105TH STREET,420000,10/28/19
RICHMOND HILL,127-05 102 ROAD,680000,10/28/19
RICHMOND HILL,86-03 120TH STREET,860000,10/28/19
RIDGEWOOD,966 SENECA AVENUE,1260000,10/28/19
RIDGEWOOD,1916 GATES AVENUE,1300000,10/28/19
SO. JAMAICA-BAISLEY PARK,150-32 116TH AVENUE,281400,10/28/19
SO. JAMAICA-BAISLEY PARK,123-12 146TH STREET,540000,10/28/19
SO. JAMAICA-BAISLEY PARK,120-36 MARSDEN STREET,725000,10/28/19
SOUTH JAMAICA,177-18 105TH AVENUE,625000,10/28/19
SOUTH JAMAICA,108-51 GUY R BREWER BLVD,645000,10/28/19
SOUTH JAMAICA,163-46 MATHIAS AVENUE,885000,10/28/19
SOUTH OZONE PARK,117-46 134TH STREET,325157,10/28/19
SOUTH OZONE PARK,130-39 120TH STREET,593000,10/28/19
SPRINGFIELD GARDENS,144-16 175TH STREET,889000,10/28/19
ST. ALBANS,112-19 176TH STREET,446460,10/28/19
ST. ALBANS,190-49 112TH AVENUE,450000,10/28/19
ST. ALBANS,116-38 192 STREET,492000,10/28/19
WHITESTONE,2-43 148TH STREET,1600000,10/28/19
WOODSIDE,"39-20 52ND STREET, 5E",261000,10/28/19
WOODSIDE,"65-15 38TH AVENUE, 4N",224900,10/28/19
ARVERNE,431 BEACH 66TH ST,580000,10/29/19
ASTORIA,32-84 36TH STREET,848000,10/29/19
ASTORIA,31-27 43RD STREET,1348000,10/29/19
ASTORIA,25-41 33RD STREET,1475000,10/29/19
BAYSIDE,209-42 33RD ROAD,990000,10/29/19
BAYSIDE,"206-11 EMILY ROAD, 1007",510000,10/29/19
BAYSIDE,"1452 212TH STREET, 103",430000,10/29/19
BAYSIDE,"47-31 216TH ST, 3D",231000,10/29/19
BEECHHURST,"9-05 166TH STREET, 3C",245000,10/29/19
CORONA,108-25 43RD AVENUE,550000,10/29/19
CORONA,34-18 103 STREET,1050000,10/29/19
CORONA,34-40 107TH STREET,980000,10/29/19
CORONA,60-11 WALDRON STREET,745000,10/29/19
CORONA,108-23 43RD AVENUE,800000,10/29/19
CORONA,108-11 46TH AVENUE,450000,10/29/19
DOUGLASTON,1111 DOUGLAS ROAD,1765000,10/29/19
DOUGLASTON,330 KNOLLWOOD AVENUE,1550000,10/29/19
DOUGLASTON,242-11 VAN ZANDT AVENUE,810000,10/29/19
EAST ELMHURST,25-27 98TH STREET,730000,10/29/19
EAST ELMHURST,32-13 101ST STREET,1,10/29/19
ELMHURST,52-26 70TH STREET,970000,10/29/19
ELMHURST,54-53 69TH LANE,1150000,10/29/19
ELMHURST,"83-30 VIETOR AVENUE, 305",338000,10/29/19
ELMHURST,"83-30 VIETOR AVENUE, 104",227656,10/29/19
FAR ROCKAWAY,605 CAFFREY AVENUE,1400000,10/29/19
FLUSHING-NORTH,46-54 189TH STREET,772000,10/29/19
FLUSHING-NORTH,144-17 28TH AVENUE,1250000,10/29/19
FLUSHING-NORTH,149-37 45TH AVENUE,970000,10/29/19
FLUSHING-NORTH,"29-10 137ST, 5C",255000,10/29/19
FLUSHING-NORTH,"138-25 31ST DRIVE, P2",230000,10/29/19
FLUSHING-NORTH,"133-27 39TH AVENUE, 5L",1169624,10/29/19
FLUSHING-NORTH,"43-15 SAULL STREET, 15A",458000,10/29/19
FLUSHING-NORTH,"136-75 37 AVE, 6H",600000,10/29/19
FLUSHING-SOUTH,173-09 73RD AVE,845000,10/29/19
FLUSHING-SOUTH,164-33 77TH ROAD,720000,10/29/19
FLUSHING-SOUTH,"71-19 162ND STREET, 3H",550000,10/29/19
FOREST HILLS,108-20 65TH ROAD,950000,10/29/19
FOREST HILLS,"11045 71ST ROAD, 4C",600000,10/29/19
FOREST HILLS,"112-01 QUEENS BOULEVARD, 17C",990000,10/29/19
FRESH MEADOWS,73-47 190 STREET,850000,10/29/19
GLEN OAKS,"27010 GRAND CENTRAL PARKWAY, 26O",820000,10/29/19
GLENDALE,70-33 65TH STREET,555000,10/29/19
GLENDALE,88-40 UNION TURNPIKE,755000,10/29/19
JACKSON HEIGHTS,"35-27 80TH STREET, 43",407000,10/29/19
JACKSON HEIGHTS,"34-43 82ND STREET, 42",575000,10/29/19
JAMAICA,88-14 BURDETTE PLACE,975000,10/29/19
JAMAICA HILLS,150-33 COOLIDGE AVENUE,651000,10/29/19
KEW GARDENS,85-16 131ST STREET,650000,10/29/19
LAURELTON,136-33 220TH PLACE,792987,10/29/19
LITTLE NECK,263-21 58TH AVENUE,920000,10/29/19
LONG ISLAND CITY,"22-18 JACKSON AVE, 515",1540808,10/29/19
LONG ISLAND CITY,"22-18 JACKSON AVE, 516",1408435,10/29/19
LONG ISLAND CITY,"5-30 47TH AVE, 1A",787107,10/29/19
LONG ISLAND CITY,"10-42 47TH ROAD, 3",1195000,10/29/19
LONG ISLAND CITY,2525 BORDEN AVENUE,13150000,10/29/19
MASPETH,59-10 57TH ROAD,580000,10/29/19
MASPETH,63-17 METROPOLITAN AVENUE,3000000,10/29/19
MIDDLE VILLAGE,61-49 69TH LANE,950000,10/29/19
OAKLAND GARDENS,"220-70 64TH AVENUE, 187",665000,10/29/19
OAKLAND GARDENS,"221-13 67TH AVENUE, 13A",262000,10/29/19
OAKLAND GARDENS,"64-54 223RD PLACE, 64-54",280000,10/29/19
OAKLAND GARDENS,"7362 BELL BLVD, 3N",247500,10/29/19
OAKLAND GARDENS,"73-63 BELL BLVD., 6P",220000,10/29/19
REGO PARK,"61-25 97 STREET, 3N",255000,10/29/19
REGO PARK,"67-25 CLYDE, 2F",380000,10/29/19
RICHMOND HILL,101-33 105TH STREET,555000,10/29/19
RICHMOND HILL,94-09 129TH STREET,650000,10/29/19
RICHMOND HILL,94-18 121ST STREET,380000,10/29/19
RICHMOND HILL,107-08 LIBERTY AVENUE,1075000,10/29/19
RIDGEWOOD,281 ONDERDONK AVENUE,1025000,10/29/19
RIDGEWOOD,59-32 MADISON STREET,1210000,10/29/19
RIDGEWOOD,1885 TROUTMAN STREET,650000,10/29/19
RIDGEWOOD,56-40 MYRTLE AVENUE,9300000,10/29/19
RIDGEWOOD,56-42 MYRTLE AVENUE,9300000,10/29/19
RIDGEWOOD,17-11 HANCOCK STREET,9300000,10/29/19
ROCKAWAY PARK,"176 BEACH 102ND STREET, B",440000,10/29/19
ROSEDALE,145-84 220TH STREET,390000,10/29/19
ROSEDALE,142-43 249TH STREET,620000,10/29/19
SO. JAMAICA-BAISLEY PARK,116-36 139TH STREET,315000,10/29/19
SO. JAMAICA-BAISLEY PARK,128-40 150TH STREET,765000,10/29/19
SO. JAMAICA-BAISLEY PARK,122-21 161ST PLACE,558750,10/29/19
SO. JAMAICA-BAISLEY PARK,117-19 165TH STREET,580000,10/29/19
SO. JAMAICA-BAISLEY PARK,N/A 149TH STREET,75000,10/29/19
SO. JAMAICA-BAISLEY PARK,114-05 170TH STREET,11150000,10/29/19
SOUTH JAMAICA,167-26 109TH AVENUE,389500,10/29/19
SOUTH JAMAICA,109-31 UNION HALL STREET,370110,10/29/19
SOUTH OZONE PARK,150-19 129TH STREET,870000,10/29/19
SPRINGFIELD GARDENS,137-23 BENNETT STREET,555000,10/29/19
SUNNYSIDE,50-02 48TH STREET,650000,10/29/19
SUNNYSIDE,"41-12 41 STREET, #3C",397500,10/29/19
WHITESTONE,"160-09 17TH AVENUE, 6-407",311000,10/29/19
WOODHAVEN,88-27 87TH STREET,10,10/29/19
WOODSIDE,63-01 ROOSEVELT AVENUE,13000000,10/29/19
ASTORIA,23-77 26TH STREET,1300000,10/30/19
ASTORIA,26-33 29TH STREET,1550000,10/30/19
ASTORIA,"30-25 21ST STREET, 4B",710000,10/30/19
BAYSIDE,216-24 28TH AVENUE,950000,10/30/19
BAYSIDE,"1 BAY CLUB DRIVE, 20W",600000,10/30/19
BELLEROSE,86-08 241ST STREET,665000,10/30/19
BREEZY POINT,"20 PELHAM WALK, 1330",440000,10/30/19
BRIARWOOD,147-30 COOLIDGE AVENUE,650000,10/30/19
BRIARWOOD,"140-21 BURDEN CRESCENT, 604",228000,10/30/19
COLLEGE POINT,120-15 9TH ROAD,640000,10/30/19
COLLEGE POINT,"4-21 SCHORR DRIVE, N/A",521344,10/30/19
CORONA,103-08 CORONA AVENUE,700000,10/30/19
CORONA,110-46 CORONA AVENUE,10,10/30/19
EAST ELMHURST,32-25 98TH STREET,925000,10/30/19
ELMHURST,55-01 92ND STREET,995000,10/30/19
ELMHURST,"87-10 51ST AVENUE, 5Y",508000,10/30/19
FAR ROCKAWAY,328 MEEHAN AVENUE,975000,10/30/19
FAR ROCKAWAY,32-33 BAYWATER COURT,490000,10/30/19
FLUSHING-NORTH,147-46 DELAWARE AVENUE,1200000,10/30/19
FLUSHING-NORTH,45-52 170TH ST,718888,10/30/19
FLUSHING-NORTH,46-34 162ND STREET,960000,10/30/19
FLUSHING-NORTH,47-27 187TH STREET,840000,10/30/19
FLUSHING-NORTH,48-44 186TH STREET,725000,10/30/19
FLUSHING-NORTH,15332 SANFORD AVENUE,990000,10/30/19
FLUSHING-NORTH,"144-46 38TH AVENUE, 4C",290000,10/30/19
FLUSHING-NORTH,"144-39 SANFORD AVE.,, 5G",308000,10/30/19
FLUSHING-NORTH,"133-27 39TH AVENUE, 6H",1287802,10/30/19
FLUSHING-NORTH,"142-38 37TH AVENUE, 1C",1225998,10/30/19
FLUSHING-NORTH,"142-38 37TH AVENUE, P1",1225998,10/30/19
FLUSHING-NORTH,"142-38 37TH AVENUE, P2",1225998,10/30/19
FLUSHING-NORTH,"142-38 37TH AVENUE, P3",1225998,10/30/19
FLUSHING-SOUTH,136-15 63RD AVENUE,900000,10/30/19
FLUSHING-SOUTH,"71-05A PARK DRIVE EAST, A",378000,10/30/19
FOREST HILLS,"102-30 66TH ROAD, 3K",397000,10/30/19
FOREST HILLS,"67-66 108TH STREET, B36",475000,10/30/19
FOREST HILLS,"63-09 108TH STREET, 4N",380250,10/30/19
FRESH MEADOWS,73-38 180TH STREET,849500,10/30/19
GLEN OAKS,76-47 263RD STREET,590000,10/30/19
GLEN OAKS,"27010 GRAND CENTRAL PARKWAY, 5N",685000,10/30/19
