Queens_Sale_Price,QUEENS_SALE_DATE,,,Brooklyn_Sale_Price,BROOKLYN_SALE_DATE
232500.00,44011.00,,,1375000.00,44033.00
525500.00,44011.00,,,745000.00,44033.00
1170000.00,44011.00,,,610000.00,44033.00
525500.00,44011.00,,,499000.00,44033.00
390000.00,44011.00,,,780000.00,44033.00
227136.00,44011.00,,,375000.00,44033.00
208681.00,44011.00,,,720000.00,44033.00
560000.00,44011.00,,,550000.00,44033.00
2150000.00,44011.00,,,800000.00,44033.00
1756481.00,44011.00,,,15000000.00,44033.00
318064.00,44011.00,,,855000.00,44033.00
610000.00,44011.00,,,800000.00,44034.00
780000.00,44011.00,,,1300000.00,44034.00
313326.00,44011.00,,,730000.00,44034.00
19969360.00,44011.00,,,353000.00,44034.00
19969360.00,44011.00,,,750000.00,44034.00
19969360.00,44011.00,,,550000.00,44034.00
19969360.00,44011.00,,,640000.00,44034.00
19969360.00,44011.00,,,640000.00,44034.00
19969360.00,44011.00,,,870000.00,44034.00
735000.00,44011.00,,,870000.00,44034.00
720000.00,44011.00,,,525000.00,44034.00
10.00,44011.00,,,635000.00,44034.00
208000.00,44011.00,,,1465000.00,44034.00
580000.00,44011.00,,,4100000.00,44034.00
605000.00,44011.00,,,224414.00,44034.00
465000.00,44011.00,,,1250431.00,44034.00
1180000.00,44011.00,,,1125582.00,44034.00
230000.00,44011.00,,,856275.00,44034.00
720000.00,44011.00,,,850000.00,44034.00
260000.00,44011.00,,,890000.00,44034.00
998000.00,44011.00,,,715000.00,44034.00
1320000.00,44011.00,,,870000.00,44034.00
820000.00,44011.00,,,495000.00,44034.00
2750000.00,44012.00,,,1781938.00,44034.00
390000.00,44012.00,,,304000.00,44034.00
850000.00,44012.00,,,1025000.00,44034.00
1340000.00,44012.00,,,1225000.00,44034.00
150000.00,44012.00,,,1765000.00,44034.00
575000.00,44012.00,,,436020.00,44034.00
1150000.00,44012.00,,,199000.00,44034.00
1210000.00,44012.00,,,518500.00,44034.00
208000.00,44012.00,,,1377799.00,44034.00
915000.00,44012.00,,,450000.00,44034.00
850000.00,44012.00,,,691631.00,44034.00
900000.00,44012.00,,,691631.00,44034.00
1200000.00,44012.00,,,1300000.00,44034.00
885000.00,44012.00,,,1935000.00,44034.00
1620000.00,44012.00,,,20000000.00,44035.00
280000.00,44012.00,,,660000.00,44035.00
2975982.00,44012.00,,,1175000.00,44035.00
875000.00,44012.00,,,625000.00,44035.00
305000.00,44012.00,,,815500.00,44035.00
245000.00,44012.00,,,1185000.00,44035.00
392000.00,44012.00,,,605000.00,44035.00
181000.00,44012.00,,,683000.00,44035.00
32000.00,44012.00,,,725000.00,44035.00
312000.00,44012.00,,,300000.00,44035.00
676000.00,44012.00,,,300000.00,44035.00
281639.00,44012.00,,,3250000.00,44035.00
215000.00,44012.00,,,3250000.00,44035.00
1050000.00,44012.00,,,679000.00,44035.00
170000.00,44012.00,,,475000.00,44035.00
265000.00,44012.00,,,1225000.00,44035.00
600000.00,44012.00,,,475000.00,44035.00
350000.00,44012.00,,,1222800.00,44035.00
265000.00,44012.00,,,575000.00,44035.00
400000.00,44012.00,,,3700000.00,44035.00
483750.00,44012.00,,,20750000.00,44035.00
605000.00,44012.00,,,446934.00,44035.00
898096.00,44012.00,,,125000.00,44035.00
1.00,44012.00,,,337098.00,44035.00
1.00,44012.00,,,687500.00,44035.00
48672.00,44012.00,,,200000.00,44035.00
3800000.00,44012.00,,,1800000.00,44035.00
1486645.00,44012.00,,,1200000.00,44035.00
245000.00,44012.00,,,3165000.00,44035.00
410000.00,44012.00,,,2100000.00,44035.00
620000.00,44012.00,,,2250000.00,44035.00
661500.00,44012.00,,,780000.00,44035.00
527000.00,44012.00,,,780000.00,44035.00
947000.00,44012.00,,,641431.00,44035.00
954000.00,44012.00,,,691631.00,44035.00
836400.00,44012.00,,,430000.00,44035.00
610000.00,44012.00,,,1280000.00,44035.00
1350000.00,44012.00,,,780000.00,44036.00
515000.00,44012.00,,,875000.00,44036.00
629000.00,44012.00,,,780000.00,44036.00
992794.00,44012.00,,,590064.00,44036.00
992794.00,44012.00,,,713284.00,44036.00
691400.00,44012.00,,,713284.00,44036.00
699000.00,44012.00,,,590064.00,44036.00
600000.00,44012.00,,,9929948.00,44036.00
410981.00,44012.00,,,9929948.00,44036.00
450000.00,44012.00,,,9929948.00,44036.00
510000.00,44012.00,,,9929948.00,44036.00
515000.00,44012.00,,,540000.00,44036.00
965000.00,44012.00,,,510000.00,44036.00
410000.00,44012.00,,,565000.00,44036.00
678000.00,44012.00,,,575000.00,44036.00
1850000.00,44012.00,,,995000.00,44036.00
300000.00,44012.00,,,520000.00,44036.00
400000.00,44012.00,,,10.00,44036.00
860000.00,44012.00,,,999500.00,44036.00
899000.00,44012.00,,,1900000.00,44036.00
1870000.00,44012.00,,,10.00,44036.00
9750000.00,44013.00,,,750000.00,44036.00
1300000.00,44013.00,,,335000.00,44036.00
300000.00,44013.00,,,242500.00,44036.00
550000.00,44013.00,,,50000.00,44036.00
1048798.00,44013.00,,,450000.00,44036.00
725000.00,44013.00,,,450000.00,44036.00
515000.00,44013.00,,,860421.00,44036.00
545782.00,44013.00,,,540000.00,44036.00
355000.00,44013.00,,,540000.00,44036.00
950000.00,44013.00,,,790000.00,44036.00
840000.00,44013.00,,,3370000.00,44036.00
279820.00,44013.00,,,65000.00,44036.00
310000.00,44013.00,,,779000.00,44036.00
455000.00,44013.00,,,1945000.00,44036.00
330000.00,44013.00,,,450000.00,44036.00
651680.00,44013.00,,,1.00,44036.00
730000.00,44013.00,,,999999.00,44036.00
850000.00,44013.00,,,173000.00,44036.00
330000.00,44013.00,,,31000.00,44036.00
215000.00,44013.00,,,25000.00,44036.00
553000.00,44013.00,,,92000.00,44036.00
200000.00,44013.00,,,173000.00,44036.00
280000.00,44013.00,,,1795000.00,44036.00
662000.00,44013.00,,,148382.00,44039.00
295000.00,44013.00,,,1275000.00,44039.00
260000.00,44013.00,,,10.00,44039.00
1196000.00,44013.00,,,830000.00,44039.00
1700000.00,44013.00,,,440000.00,44039.00
1080000.00,44013.00,,,725000.00,44039.00
695000.00,44013.00,,,1551000.00,44039.00
40560.00,44013.00,,,458578.00,44039.00
1700000.00,44013.00,,,284464.00,44039.00
695000.00,44013.00,,,519000.00,44039.00
760000.00,44013.00,,,990000.00,44039.00
814000.00,44013.00,,,385000.00,44039.00
615000.00,44013.00,,,1700000.00,44039.00
679000.00,44013.00,,,249000.00,44039.00
217000.00,44013.00,,,270000.00,44039.00
100000.00,44013.00,,,480000.00,44039.00
100000.00,44013.00,,,700000.00,44039.00
337000.00,44013.00,,,1950000.00,44039.00
725000.00,44013.00,,,2392888.00,44039.00
725000.00,44013.00,,,1450000.00,44039.00
725000.00,44013.00,,,343000.00,44039.00
725000.00,44013.00,,,990000.00,44039.00
420000.00,44013.00,,,1345000.00,44039.00
400530.00,44013.00,,,890000.00,44039.00
399000.00,44013.00,,,340000.00,44040.00
1240000.00,44013.00,,,253800.00,44040.00
380000.00,44013.00,,,1400000.00,44040.00
960000.00,44013.00,,,1500000.00,44040.00
960000.00,44013.00,,,926608.00,44040.00
460000.00,44014.00,,,10.00,44040.00
2310000.00,44014.00,,,700000.00,44040.00
650000.00,44014.00,,,645000.00,44040.00
755000.00,44014.00,,,545000.00,44040.00
671000.00,44014.00,,,660000.00,44040.00
923500.00,44014.00,,,428000.00,44040.00
105000.00,44014.00,,,770000.00,44040.00
275000.00,44014.00,,,280000.00,44040.00
349000.00,44014.00,,,640000.00,44040.00
1750000.00,44014.00,,,595000.00,44040.00
382500.00,44014.00,,,824000.00,44040.00
300000.00,44014.00,,,45000.00,44040.00
215000.00,44014.00,,,790000.00,44040.00
498000.00,44014.00,,,655000.00,44040.00
350000.00,44014.00,,,560000.00,44040.00
740000.00,44014.00,,,170000.00,44040.00
10.00,44014.00,,,295000.00,44040.00
2480000.00,44014.00,,,1360000.00,44040.00
1780000.00,44014.00,,,285000.00,44040.00
350000.00,44014.00,,,600000.00,44040.00
265000.00,44014.00,,,626224.00,44040.00
262000.00,44014.00,,,417253.00,44040.00
190000.00,44014.00,,,289000.00,44040.00
265000.00,44014.00,,,626224.00,44040.00
290000.00,44014.00,,,551300.00,44040.00
540000.00,44014.00,,,1380000.00,44041.00
168000.00,44014.00,,,1100000.00,44041.00
395000.00,44014.00,,,979446.00,44041.00
344849.00,44014.00,,,740000.00,44041.00
1120075.00,44014.00,,,120000.00,44041.00
1120075.00,44014.00,,,325000.00,44041.00
388000.00,44014.00,,,3470550.00,44041.00
300000.00,44014.00,,,10000000.00,44041.00
1340000.00,44014.00,,,985000.00,44041.00
620000.00,44014.00,,,595000.00,44041.00
10.00,44014.00,,,370000.00,44041.00
450000.00,44014.00,,,825000.00,44041.00
275000.00,44014.00,,,750000.00,44041.00
615000.00,44014.00,,,1125582.00,44041.00
810000.00,44014.00,,,1127629.00,44041.00
625000.00,44014.00,,,915334.00,44041.00
38000.00,44014.00,,,748547.00,44041.00
625000.00,44014.00,,,924000.00,44041.00
580000.00,44014.00,,,500000.00,44041.00
950000.00,44014.00,,,1275000.00,44041.00
396000.00,44014.00,,,235940.00,44041.00
365000.00,44015.00,,,471510.00,44041.00
10.00,44015.00,,,10000.00,44041.00
480000.00,44018.00,,,1275000.00,44041.00
155000.00,44018.00,,,485000.00,44041.00
1154300.00,44018.00,,,250000.00,44041.00
430000.00,44018.00,,,240000.00,44041.00
955000.00,44018.00,,,2800000.00,44041.00
358000.00,44018.00,,,2450000.00,44041.00
775000.00,44018.00,,,2138325.00,44041.00
750000.00,44018.00,,,705000.00,44041.00
1448000.00,44018.00,,,1400000.00,44042.00
325000.00,44018.00,,,950000.00,44042.00
405000.00,44018.00,,,520000.00,44042.00
436020.00,44018.00,,,133906.00,44042.00
400000.00,44018.00,,,1105000.00,44042.00
405000.00,44018.00,,,1320000.00,44042.00
436020.00,44018.00,,,415000.00,44042.00
212000.00,44018.00,,,865000.00,44042.00
788000.00,44018.00,,,850000.00,44042.00
23384.00,44018.00,,,900000.00,44042.00
410000.00,44018.00,,,1800000.00,44042.00
919113.00,44018.00,,,687500.00,44042.00
1990000.00,44018.00,,,1.00,44042.00
321000.00,44018.00,,,1.00,44042.00
370000.00,44018.00,,,1.00,44042.00
700000.00,44018.00,,,1.00,44042.00
1210000.00,44018.00,,,849000.00,44042.00
715000.00,44018.00,,,415000.00,44042.00
600000.00,44018.00,,,1070000.00,44042.00
585000.00,44018.00,,,280000.00,44042.00
665000.00,44018.00,,,280000.00,44042.00
495000.00,44018.00,,,35111111.00,44042.00
460000.00,44018.00,,,19506173.00,44042.00
3500.00,44019.00,,,24382716.00,44042.00
639000.00,44019.00,,,205000.00,44042.00
880000.00,44019.00,,,35111111.00,44042.00
1999999.00,44019.00,,,35111111.00,44042.00
370000.00,44019.00,,,35111111.00,44042.00
1100000.00,44019.00,,,35111111.00,44042.00
547347.00,44019.00,,,35111111.00,44042.00
760934.00,44019.00,,,35111111.00,44042.00
990000.00,44019.00,,,19506173.00,44042.00
1250000.00,44019.00,,,2803349.00,44042.00
1500000.00,44019.00,,,465000.00,44042.00
282000.00,44019.00,,,925000.00,44042.00
315000.00,44019.00,,,550000.00,44042.00
2500000.00,44019.00,,,690000.00,44042.00
575000.00,44019.00,,,60844.00,44042.00
272500.00,44019.00,,,78000.00,44042.00
485000.00,44019.00,,,275000.00,44042.00
550000.00,44019.00,,,260000.00,44042.00
950000.00,44019.00,,,999999.00,44042.00
960000.00,44019.00,,,405749.00,44042.00
520000.00,44019.00,,,423441.00,44042.00
650000.00,44019.00,,,784000.00,44042.00
10.00,44019.00,,,784000.00,44042.00
220000.00,44019.00,,,755000.00,44042.00
10.00,44019.00,,,3375000.00,44042.00
1400000.00,44019.00,,,2995000.00,44042.00
916425.00,44019.00,,,950000.00,44042.00
3200000.00,44019.00,,,485000.00,44042.00
590000.00,44019.00,,,390000.00,44042.00
810000.00,44019.00,,,1995000.00,44042.00
645000.00,44019.00,,,1300000.00,44043.00
530000.00,44019.00,,,1140000.00,44043.00
550000.00,44019.00,,,975000.00,44043.00
925000.00,44019.00,,,926608.00,44043.00
365000.00,44019.00,,,2650000.00,44043.00
660000.00,44019.00,,,391500.00,44043.00
352500.00,44019.00,,,645000.00,44043.00
1250000.00,44019.00,,,645000.00,44043.00
1150000.00,44019.00,,,1200000.00,44043.00
205000.00,44020.00,,,815000.00,44043.00
615000.00,44020.00,,,580000.00,44043.00
10.00,44020.00,,,581000.00,44043.00
15000000.00,44020.00,,,2372154.00,44043.00
380000.00,44020.00,,,2372154.00,44043.00
430000.00,44020.00,,,150273.00,44043.00
300000.00,44020.00,,,150273.00,44043.00
590000.00,44020.00,,,1950000.00,44043.00
950000.00,44020.00,,,3875000.00,44043.00
1268000.00,44020.00,,,900000.00,44043.00
419289.00,44020.00,,,775000.00,44043.00
436527.00,44020.00,,,1.00,44043.00
466440.00,44020.00,,,544430.00,44043.00
429429.00,44020.00,,,2526000.00,44043.00
580000.00,44020.00,,,999000.00,44043.00
466440.00,44020.00,,,1051000.00,44043.00
250000.00,44020.00,,,420000.00,44043.00
325000.00,44020.00,,,160487.00,44043.00
499900.00,44020.00,,,818030.00,44043.00
438000.00,44020.00,,,275000.00,44043.00
270000.00,44020.00,,,265000.00,44043.00
162000.00,44020.00,,,255000.00,44043.00
793100.00,44020.00,,,570420.00,44043.00
125000.00,44020.00,,,641520.00,44043.00
1600000.00,44020.00,,,1350000.00,44043.00
10.00,44020.00,,,3100000.00,44043.00
280000.00,44020.00,,,1999990.00,44043.00
2550000.00,44020.00,,,256470.00,44043.00
485000.00,44020.00,,,1370000.00,44043.00
1270000.00,44020.00,,,571500.00,44043.00
1270000.00,44020.00,,,480000.00,44043.00
703800.00,44020.00,,,580000.00,44043.00
300000.00,44020.00,,,415000.00,44043.00
288000.00,44020.00,,,397409.00,44043.00
190000.00,44020.00,,,610000.00,44043.00
600000.00,44020.00,,,685000.00,44043.00
465000.00,44020.00,,,635000.00,44043.00
425000.00,44020.00,,,550000.00,44043.00
320000.00,44020.00,,,2950000.00,44043.00
525000.00,44020.00,,,975000.00,44043.00
10.00,44020.00,,,1695000.00,44043.00
1812485.00,44020.00,,,370110.00,44043.00
465000.00,44020.00,,,320000.00,44043.00
330000.00,44020.00,,,540000.00,44043.00
470000.00,44021.00,,,1725000.00,44043.00
878000.00,44021.00,,,1760000.00,44043.00
480000.00,44021.00,,,2800000.00,44043.00
235000.00,44021.00,,,975000.00,44046.00
395000.00,44021.00,,,1055000.00,44046.00
728049.00,44021.00,,,875000.00,44046.00
539673.00,44021.00,,,750000.00,44046.00
345000.00,44021.00,,,1700000.00,44046.00
1317891.00,44021.00,,,4250000.00,44046.00
550000.00,44021.00,,,350000.00,44046.00
20000.00,44021.00,,,615000.00,44046.00
220000.00,44021.00,,,342000.00,44046.00
550000.00,44021.00,,,1300000.00,44046.00
273000.00,44021.00,,,732500.00,44046.00
229000.00,44021.00,,,967500.00,44046.00
180000.00,44021.00,,,1625000.00,44046.00
173000.00,44021.00,,,10140.00,44046.00
230000.00,44021.00,,,1500000.00,44046.00
190000.00,44021.00,,,770000.00,44046.00
307135.00,44021.00,,,1715000.00,44046.00
6900000.00,44021.00,,,1050000.00,44046.00
1550000.00,44021.00,,,3300000.00,44046.00
8800000.00,44021.00,,,2075000.00,44046.00
790000.00,44021.00,,,770000.00,44046.00
320000.00,44021.00,,,1275000.00,44046.00
478750.00,44021.00,,,780000.00,44046.00
231000.00,44021.00,,,1400094.00,44046.00
700000.00,44021.00,,,25000.00,44046.00
890000.00,44021.00,,,1970000.00,44046.00
1100000.00,44021.00,,,2115000.00,44047.00
635000.00,44022.00,,,660000.00,44047.00
574123.00,44022.00,,,1139000.00,44047.00
2061956.00,44022.00,,,1625000.00,44047.00
395000.00,44022.00,,,402987.00,44047.00
730000.00,44022.00,,,678000.00,44047.00
590000.00,44022.00,,,4739300.00,44047.00
945000.00,44022.00,,,2350000.00,44047.00
740000.00,44022.00,,,450000.00,44047.00
970000.00,44022.00,,,625000.00,44047.00
850000.00,44022.00,,,900000.00,44047.00
687500.00,44022.00,,,900000.00,44047.00
725000.00,44022.00,,,1145000.00,44047.00
320000.00,44022.00,,,1145000.00,44047.00
1179622.00,44022.00,,,960000.00,44047.00
395000.00,44022.00,,,525000.00,44047.00
670000.00,44022.00,,,675000.00,44047.00
324888.00,44022.00,,,1380000.00,44047.00
305000.00,44022.00,,,1100000.00,44047.00
658292.00,44022.00,,,1525000.00,44047.00
591000.00,44022.00,,,499000.00,44047.00
379500.00,44022.00,,,845000.00,44048.00
285000.00,44022.00,,,905000.00,44048.00
525000.00,44022.00,,,600000.00,44048.00
170000.00,44022.00,,,780000.00,44048.00
135000.00,44022.00,,,10.00,44048.00
268000.00,44022.00,,,467000.00,44048.00
425000.00,44022.00,,,875000.00,44048.00
120000.00,44022.00,,,1120465.00,44048.00
805000.00,44022.00,,,1190000.00,44048.00
750888.00,44022.00,,,10.00,44048.00
888030.00,44022.00,,,295000.00,44048.00
789144.00,44022.00,,,8112.00,44048.00
17000000.00,44022.00,,,550000.00,44048.00
17000000.00,44022.00,,,785000.00,44048.00
635402.00,44022.00,,,10.00,44048.00
635402.00,44022.00,,,2700000.00,44048.00
318100.00,44022.00,,,618000.00,44048.00
600000.00,44022.00,,,1125000.00,44048.00
830000.00,44022.00,,,930000.00,44048.00
620000.00,44022.00,,,1750000.00,44048.00
678000.00,44022.00,,,595000.00,44048.00
190000.00,44022.00,,,230000.00,44048.00
535600.00,44022.00,,,3737106.00,44048.00
613000.00,44022.00,,,850000.00,44048.00
520000.00,44022.00,,,518000.00,44048.00
565000.00,44022.00,,,253500.00,44048.00
575000.00,44022.00,,,50700.00,44048.00
670000.00,44022.00,,,2325000.00,44048.00
440108.00,44022.00,,,3750000.00,44048.00
245000.00,44022.00,,,3750000.00,44048.00
808000.00,44022.00,,,900000.00,44048.00
1000000.00,44022.00,,,1100000.00,44049.00
265000.00,44023.00,,,1500000.00,44049.00
10.00,44023.00,,,1180000.00,44049.00
175000.00,44025.00,,,29500000.00,44049.00
55000.00,44025.00,,,29500000.00,44049.00
500000.00,44025.00,,,347000.00,44049.00
1700000.00,44025.00,,,615000.00,44049.00
1600000.00,44025.00,,,478091.00,44049.00
123880.00,44025.00,,,495000.00,44049.00
25000.00,44025.00,,,810000.00,44049.00
750000.00,44025.00,,,1680000.00,44049.00
849000.00,44025.00,,,1680000.00,44049.00
245000.00,44025.00,,,360000.00,44049.00
294060.00,44025.00,,,1300000.00,44049.00
298623.00,44025.00,,,725000.00,44049.00
298623.00,44025.00,,,1400000.00,44049.00
298623.00,44025.00,,,780000.00,44049.00
298623.00,44025.00,,,420000.00,44049.00
298623.00,44025.00,,,999999.00,44049.00
298623.00,44025.00,,,1995000.00,44049.00
1819613.00,44025.00,,,720000.00,44049.00
335000.00,44025.00,,,775000.00,44049.00
300000.00,44025.00,,,1100000.00,44049.00
269000.00,44025.00,,,1625000.00,44049.00
195000.00,44025.00,,,2200000.00,44049.00
450000.00,44025.00,,,1630000.00,44049.00
195000.00,44025.00,,,1995000.00,44049.00
195000.00,44025.00,,,809000.00,44049.00
195000.00,44025.00,,,615000.00,44049.00
125000.00,44025.00,,,615000.00,44049.00
909000.00,44025.00,,,40000.00,44049.00
725000.00,44025.00,,,2100000.00,44049.00
1040000.00,44025.00,,,1800000.00,44049.00
780000.00,44025.00,,,770000.00,44049.00
149000.00,44025.00,,,1375000.00,44049.00
368000.00,44025.00,,,800000.00,44050.00
300000.00,44025.00,,,1700000.00,44050.00
525300.00,44025.00,,,1138404.00,44050.00
1500000.00,44025.00,,,1075000.00,44050.00
748414.00,44025.00,,,1450000.00,44050.00
802381.00,44025.00,,,875000.00,44050.00
802381.00,44025.00,,,906309.00,44050.00
880000.00,44025.00,,,780000.00,44050.00
375000.00,44025.00,,,697000.00,44050.00
248000.00,44025.00,,,1000.00,44050.00
290000.00,44025.00,,,550000.00,44050.00
510000.00,44025.00,,,110000.00,44050.00
815000.00,44025.00,,,650000.00,44050.00
865000.00,44025.00,,,469268.00,44050.00
443300.00,44025.00,,,667800.00,44050.00
65000.00,44025.00,,,375000.00,44050.00
430000.00,44025.00,,,412739.00,44050.00
410000.00,44025.00,,,880000.00,44050.00
998000.00,44025.00,,,2100000.00,44050.00
320000.00,44025.00,,,250000.00,44051.00
365000.00,44025.00,,,438994.00,44053.00
350000.00,44025.00,,,1250000.00,44053.00
5823735.00,44026.00,,,1200000.00,44053.00
5462175.00,44026.00,,,450000.00,44053.00
5047525.00,44026.00,,,750000.00,44053.00
4116565.00,44026.00,,,750000.00,44053.00
393000.00,44026.00,,,499999.00,44053.00
1575000.00,44026.00,,,760000.00,44053.00
530000.00,44026.00,,,475000.00,44053.00
248000.00,44026.00,,,1200000.00,44053.00
975000.00,44026.00,,,10.00,44053.00
250000.00,44026.00,,,40000.00,44053.00
425000.00,44026.00,,,1632500.00,44053.00
743323.00,44026.00,,,475000.00,44053.00
595676.00,44026.00,,,10000.00,44053.00
440000.00,44026.00,,,860000.00,44053.00
1782333.00,44026.00,,,860000.00,44053.00
720000.00,44026.00,,,488520.00,44053.00
263640.00,44026.00,,,590000.00,44053.00
335000.00,44026.00,,,730000.00,44053.00
460000.00,44026.00,,,730000.00,44053.00
500000.00,44026.00,,,80000.00,44053.00
385000.00,44026.00,,,215000.00,44053.00
810000.00,44026.00,,,1392780.00,44053.00
1200000.00,44026.00,,,725000.00,44053.00
290000.00,44026.00,,,875000.00,44053.00
340000.00,44026.00,,,617000.00,44053.00
1050000.00,44026.00,,,810000.00,44053.00
615000.00,44026.00,,,1500000.00,44053.00
436020.00,44026.00,,,1200000.00,44053.00
700000.00,44026.00,,,110000.00,44053.00
661863.00,44026.00,,,995000.00,44053.00
840000.00,44026.00,,,990000.00,44054.00
802330.00,44026.00,,,460000.00,44054.00
600000.00,44026.00,,,1675000.00,44054.00
318000.00,44026.00,,,700000.00,44054.00
427000.00,44026.00,,,10.00,44054.00
450000.00,44026.00,,,500000.00,44054.00
560000.00,44026.00,,,3000000.00,44054.00
402000.00,44026.00,,,926250.00,44054.00
920000.00,44026.00,,,432978.00,44054.00
295000.00,44026.00,,,700000.00,44054.00
1780000.00,44026.00,,,950000.00,44054.00
1500000.00,44026.00,,,370000.00,44054.00
600000.00,44026.00,,,435000.00,44054.00
927000.00,44026.00,,,681444.00,44054.00
750000.00,44026.00,,,1100000.00,44054.00
415000.00,44026.00,,,314340.00,44054.00
709000.00,44026.00,,,680000.00,44054.00
1700000.00,44027.00,,,770000.00,44054.00
1150000.00,44027.00,,,238290.00,44054.00
1060000.00,44027.00,,,2050000.00,44054.00
779000.00,44027.00,,,875000.00,44054.00
250000.00,44027.00,,,10.00,44054.00
392000.00,44027.00,,,10.00,44054.00
10.00,44027.00,,,2250000.00,44054.00
575000.00,44027.00,,,875695.00,44054.00
575000.00,44027.00,,,390000.00,44055.00
620000.00,44027.00,,,1200000.00,44055.00
165000.00,44027.00,,,1580000.00,44055.00
263640.00,44027.00,,,1060000.00,44055.00
294060.00,44027.00,,,5800000.00,44055.00
294060.00,44027.00,,,5800000.00,44055.00
4250000.00,44027.00,,,3100000.00,44055.00
263640.00,44027.00,,,3100000.00,44055.00
353829.00,44027.00,,,5800000.00,44055.00
400000.00,44027.00,,,1590000.00,44055.00
1200000.00,44027.00,,,1590000.00,44055.00
1370000.00,44027.00,,,100000.00,44055.00
240000.00,44027.00,,,330000.00,44055.00
523640.00,44027.00,,,300000.00,44055.00
767750.00,44027.00,,,120000.00,44055.00
1058980.00,44027.00,,,1000000.00,44055.00
777771.00,44027.00,,,670000.00,44055.00
460000.00,44027.00,,,10.00,44055.00
2230000.00,44027.00,,,290000.00,44055.00
255000.00,44027.00,,,670000.00,44055.00
850000.00,44027.00,,,570000.00,44055.00
280000.00,44027.00,,,810000.00,44055.00
307500.00,44027.00,,,196100.00,44055.00
460000.00,44027.00,,,1900000.00,44055.00
2200000.00,44027.00,,,430000.00,44055.00
489000.00,44027.00,,,1999950.00,44055.00
349900.00,44027.00,,,1650000.00,44055.00
10.00,44027.00,,,1100000.00,44055.00
1337940.00,44027.00,,,1588500.00,44055.00
875695.00,44027.00,,,1588500.00,44055.00
316015.00,44027.00,,,1588500.00,44055.00
250000.00,44027.00,,,655000.00,44055.00
250000.00,44027.00,,,547180.00,44055.00
450000.00,44027.00,,,688875.00,44055.00
350000.00,44027.00,,,920000.00,44055.00
595000.00,44027.00,,,2025000.00,44055.00
1540000.00,44027.00,,,1836000.00,44056.00
1050000.00,44027.00,,,1200000.00,44056.00
10.00,44027.00,,,415000.00,44056.00
349150.00,44027.00,,,405000.00,44056.00
10.00,44027.00,,,700000.00,44056.00
485000.00,44027.00,,,582000.00,44056.00
468000.00,44027.00,,,250000.00,44056.00
605000.00,44027.00,,,1425000.00,44056.00
490000.00,44027.00,,,853500.00,44056.00
868000.00,44027.00,,,1800000.00,44056.00
227000.00,44027.00,,,651680.00,44056.00
4121000.00,44028.00,,,560000.00,44056.00
4500000.00,44028.00,,,560000.00,44056.00
1.00,44028.00,,,995000.00,44056.00
400000.00,44028.00,,,916425.00,44056.00
400000.00,44028.00,,,916425.00,44056.00
1050000.00,44028.00,,,3350000.00,44056.00
300000.00,44028.00,,,1500000.00,44056.00
450000.00,44028.00,,,765000.00,44056.00
800000.00,44028.00,,,735000.00,44056.00
540000.00,44028.00,,,512000.00,44056.00
285000.00,44028.00,,,1167500.00,44056.00
322240.00,44028.00,,,1167500.00,44056.00
365000.00,44028.00,,,550000.00,44056.00
1226991.00,44028.00,,,643264.00,44056.00
1091568.00,44028.00,,,45000.00,44056.00
10.00,44028.00,,,1360000.00,44056.00
370000.00,44028.00,,,835000.00,44056.00
323000.00,44028.00,,,1190000.00,44057.00
198000.00,44028.00,,,1225000.00,44057.00
228500.00,44028.00,,,875000.00,44057.00
470000.00,44028.00,,,608000.00,44057.00
350000.00,44028.00,,,1174325.00,44057.00
245000.00,44028.00,,,4800000.00,44057.00
465000.00,44028.00,,,7000000.00,44057.00
533500.00,44028.00,,,176000.00,44057.00
315000.00,44028.00,,,142000.00,44057.00
225000.00,44028.00,,,1250000.00,44057.00
485000.00,44028.00,,,1350000.00,44057.00
419000.00,44028.00,,,932000.00,44057.00
1435000.00,44028.00,,,8141000.00,44057.00
1460000.00,44028.00,,,14759000.00,44057.00
692410.00,44028.00,,,735000.00,44057.00
999000.00,44028.00,,,40000.00,44057.00
300000.00,44028.00,,,1807394.00,44057.00
650000.00,44028.00,,,400000.00,44057.00
645000.00,44028.00,,,985000.00,44057.00
875000.00,44028.00,,,320000.00,44057.00
275000.00,44028.00,,,448899.00,44057.00
485000.00,44028.00,,,448899.00,44057.00
10.00,44028.00,,,10.00,44057.00
382000.00,44028.00,,,335000.00,44057.00
10.00,44028.00,,,3020000.00,44057.00
1400000.00,44029.00,,,1850000.00,44057.00
398000.00,44029.00,,,440000.00,44057.00
788000.00,44029.00,,,996000.00,44057.00
475000.00,44029.00,,,547180.00,44057.00
997885.00,44029.00,,,547180.00,44057.00
210000.00,44029.00,,,1575000.00,44057.00
200000.00,44029.00,,,1242265.00,44057.00
1065000.00,44029.00,,,600000.00,44057.00
432756.00,44029.00,,,940000.00,44057.00
1700000.00,44029.00,,,45340000.00,44057.00
500000.00,44029.00,,,1850000.00,44057.00
725000.00,44029.00,,,1510000.00,44057.00
925000.00,44029.00,,,990000.00,44057.00
898000.00,44029.00,,,1685000.00,44057.00
710000.00,44029.00,,,1375000.00,44060.00
2070000.00,44029.00,,,875000.00,44060.00
1400000.00,44029.00,,,3150000.00,44060.00
1400000.00,44029.00,,,350000.00,44060.00
790000.00,44029.00,,,757561.00,44060.00
